date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:39:22	54525/54525	---M-Z	200	added ('OK')	text/html	etag:W/%22fb2c091c546baba04b157445354c50e9--gzip%22	https://www.ilarialiprandi.com/resume	C:/My%20Web%20Sites/Sikemi_portfolio/www.ilarialiprandi.com/resume.html	(from https://www.ilarialiprandi.com/)
23:39:23	71641/71641	---M-Z	200	added ('OK')	text/html	etag:W/%2208ba4c499d2208c2173f4404d8b61796--gzip%22	https://www.ilarialiprandi.com/portfolio	C:/My%20Web%20Sites/Sikemi_portfolio/www.ilarialiprandi.com/portfolio.html	(from https://www.ilarialiprandi.com/)
23:39:24	46707/46707	---M-Z	200	added ('OK')	text/html	etag:W/%22f6cadeefd8f4fb45e659c22ef3e6c032%22	https://www.ilarialiprandi.com/contact	C:/My%20Web%20Sites/Sikemi_portfolio/www.ilarialiprandi.com/contact.html	(from https://www.ilarialiprandi.com/)
23:39:28	663207/663207	---M-Z	200	added ('OK')	text/javascript	etag:%222c496f8b4e73e1946d08541725e72f8a%22	http://assets/universal/scripts-compressed/common-vendors-b898d527b7159c7c8cdb5-min.en-US.js	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/scripts-compressed/common-vendors-b898d527b7159c7c8cdb5-min.en-US.js	(from https://www.ilarialiprandi.com/)
23:39:31	86634/86634	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Apr%202021%2021:39:11%20GMT	https://static1.squarespace.com/static/ta/52e968b5e4b04d2aa2a3bba3/1124/scripts/site-bundle.js	C:/My%20Web%20Sites/Sikemi_portfolio/static1.squarespace.com/static/ta/52e968b5e4b04d2aa2a3bba3/1124/scripts/site-bundle.js	(from https://www.ilarialiprandi.com/)
23:39:33	73270/73270	---M--	200	added ('OK')	image/jpeg	etag:CMPC6JjsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1539023397239-1AKQUJ194F928XYOLAZE/ke17ZwdGBToddI8pDm48kDHPSfPanjkWqhH6pl6g5ph7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0mwONMR1ELp49Lyc52iWr5dNb1QJw9casjKdtTg1_-y4jz4ptJBmI9gQmbjSQnNGng/ila.jpg	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1539023397239-1AKQUJ194F928XYOLAZE/ke17ZwdGBToddI8pDm48kDHPSfPanjkWqhH6pl6g5ph7gQa/ila.jpg	(from https://www.ilarialiprandi.com/)
23:39:34	996908/996908	---MCZ	200	added ('OK')	text/javascript	etag:W/%2232ece6479f9b345d39c12e19b0ee258d%22	http://assets/universal/scripts-compressed/common-903f41ae2a0e6c53ce926-min.en-US.js	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/scripts-compressed/common-903f41ae2a0e6c53ce926-min.en-US.js	(from https://www.ilarialiprandi.com/)
23:39:35	1262/1262	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets/universal/images-v6/damask/error-dark.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/damask/error-dark.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:35	1676/1676	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets/universal/images-v6/damask/error-dark@2x.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/damask/error-dark@2x.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:36	1219/1219	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:01%20GMT	http://assets/universal/images-v6/damask/play-button.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/damask/play-button.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:36	2909/2909	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets/universal/images-v6/damask/play-button@2x.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/damask/play-button@2x.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:36	2968/2968	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets/universal/images-v6/damask/edit-aviary-light.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/damask/edit-aviary-light.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:37	3097/3097	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:03%20GMT	http://assets/universal/images-v6/damask/edit-aviary-light@2x.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/damask/edit-aviary-light@2x.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:37	3051/3051	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:56%20GMT	http://assets/universal/images-v6/damask/edit-info-light.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/damask/edit-info-light.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:37	3420/3420	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:11%20GMT	http://assets/universal/images-v6/damask/edit-info-light@2x.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/damask/edit-info-light@2x.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:38	1042/1042	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets/universal/images-v6/damask/trash-9-light.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/damask/trash-9-light.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:38	990/990	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:10%20GMT	http://assets/universal/images-v6/damask/trash-9-light@2x.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/damask/trash-9-light@2x.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:38	1057/1057	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:02%20GMT	http://assets/universal/images-v6/damask/trash-9-red.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/damask/trash-9-red.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:38	1048/1048	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets/universal/images-v6/damask/trash-9-red@2x.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/damask/trash-9-red@2x.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:39	3072/3072	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets/universal/images-v6/damask/getty-16-light.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/damask/getty-16-light.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:39	3374/3374	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets/universal/images-v6/damask/getty-32-light.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/damask/getty-32-light.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:40	3010/3010	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:06%20GMT	http://assets/universal/images-v6/damask/shopping-cart-16-light.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/damask/shopping-cart-16-light.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:40	3216/3216	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets/universal/images-v6/damask/shopping-cart-32-light.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/damask/shopping-cart-32-light.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:40	561/561	---M--	200	added ('OK')	image/png	etag:%226c71aa26eaf5c7a5a14d8239e2b3e6e1%22	http://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	C:/My%20Web%20Sites/Sikemi_portfolio/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:41	1672/1672	---M--	200	added ('OK')	image/png	etag:%22dea2b235f4b37c5774a8cb47f3424529%22	http://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	C:/My%20Web%20Sites/Sikemi_portfolio/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:41	2320/2320	---M--	200	added ('OK')	image/png	etag:%22a1463ff63d2b0a139f48be2db0641717%22	http://static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	C:/My%20Web%20Sites/Sikemi_portfolio/static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:41	361/361	---M--	200	added ('OK')	image/png	etag:%22e6aa6f7aada61660fea95ee320a8064a%22	http://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	C:/My%20Web%20Sites/Sikemi_portfolio/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:41	3034/3034	---M--	200	added ('OK')	image/png	etag:%22a719c027f9edaea23e767d669b3e098f%22	http://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	C:/My%20Web%20Sites/Sikemi_portfolio/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:42	365/365	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets/universal/images-v6/icons/icon-video-24-light-solid.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/icons/icon-video-24-light-solid.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:42	1314/1314	---M--	200	added ('OK')	image/png	etag:%22a97813aa1c8a5764999edfb5a5295281%22	http://static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	C:/My%20Web%20Sites/Sikemi_portfolio/static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:42	2831/2831	---M--	200	added ('OK')	image/png	etag:%225605efa1576bc2746410ce0ae77f5949%22	http://static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	C:/My%20Web%20Sites/Sikemi_portfolio/static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:42	176/176	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets/universal/images-v6/standard/icon_close_7_light.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/standard/icon_close_7_light.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:43	3058/3058	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:59%20GMT	http://assets/universal/images-v6/icons/icon-settings-16-light.png	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/images-v6/icons/icon-settings-16-light.png	(from http://static1.squarespace.com/static/sitecss/596385906b8f5b5620c70b91/21/52e96934e4b0ea14d0f64568/5963a2989de4bb5a7721d62f/1124-05142015/1539023135277/site.css)
23:39:44	0/0	---M--	302	error ('Found')	text/html	etag:W/%2246927b0d1e1e9906a7e6ad7900929d9c%22	https://www.ilarialiprandi.com/s/Ilaria_Liprandi_resume_updated_2019_cert_.pdf	C:/My%20Web%20Sites/Sikemi_portfolio/www.ilarialiprandi.com/s/Ilaria_Liprandi_resume_updated_2019_cert_.29.delayed	(from https://www.ilarialiprandi.com/resume)
23:39:46	49251/49251	---M-Z	200	added ('OK')	text/html	etag:W/%2236406db001ee04832ae3ea69084164ed--gzip%22	https://www.ilarialiprandi.com/sky-italia-app-advertising	C:/My%20Web%20Sites/Sikemi_portfolio/www.ilarialiprandi.com/sky-italia-app-advertising.html	(from https://www.ilarialiprandi.com/resume)
23:39:47	53096/53096	---M-Z	200	added ('OK')	text/html	etag:W/%2277172bb87bc898738f6ffe3d98227a3c--gzip%22	https://www.ilarialiprandi.com/salepepe	C:/My%20Web%20Sites/Sikemi_portfolio/www.ilarialiprandi.com/salepepe.html	(from https://www.ilarialiprandi.com/resume)
23:39:51	53059/53059	---M-Z	200	added ('OK')	text/html	etag:W/%22749275c74c76931e13c63da84fc2102c%22	https://www.ilarialiprandi.com/mondadori-panorama	C:/My%20Web%20Sites/Sikemi_portfolio/www.ilarialiprandi.com/mondadori-panorama.html	(from https://www.ilarialiprandi.com/portfolio)
23:40:01	80524/80524	---M--	200	added ('OK')	image/jpeg	etag:CPft/aHByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499741446344-5913SZ9SFFEG753FMYPO/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-zPPgdn4jUwVcJE1ZvWEtT5uBSRWt4vQZAgTJucoTqqXjS3CfNDSuuf31e0tVH33scGBZjC30S7EYewNF5iKKwhonf2ThqWWOBkLKnojuqYeU1KwPvsAK7Tx5ND4WE/image-asset.jpeg	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499741446344-5913SZ9SFFEG753FMYPO/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-z/image-asset.jpg	(from https://www.ilarialiprandi.com/portfolio)
23:40:02	60520/60520	---M--	200	added ('OK')	image/jpeg	etag:CPiI8ZfsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499741597226-1HMV3LPIX0DJ5KZA2HW5/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-zPPgdn4jUwVcJE1ZvWEtT5uBSRWt4vQZAgTJucoTqqXjS3CfNDSuuf31e0tVH33scGBZjC30S7EYewNF5iKKwhonf2ThqWWOBkLKnojuqYeU1KwPvsAK7Tx5ND4WE/image-asset.jpeg	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499741597226-1HMV3LPIX0DJ5KZA2HW5/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-z/image-asset.jpg	(from https://www.ilarialiprandi.com/portfolio)
23:40:03	49261/49261	---M-Z	200	added ('OK')	text/html	etag:W/%22653c0bebdfef01b09c9575a7038e0c69--gzip%22	https://www.ilarialiprandi.com/sky-italia-web-selfcare	C:/My%20Web%20Sites/Sikemi_portfolio/www.ilarialiprandi.com/sky-italia-web-selfcare.html	(from https://www.ilarialiprandi.com/portfolio)
23:40:05	55959/55959	---M-Z	200	added ('OK')	text/html	etag:W/%220e2121b5fc7af7fbc46e641e6bb368d7--gzip%22	https://www.ilarialiprandi.com/sky-italia-mobile-app	C:/My%20Web%20Sites/Sikemi_portfolio/www.ilarialiprandi.com/sky-italia-mobile-app.html	(from https://www.ilarialiprandi.com/portfolio)
23:40:11	50565/50565	---M--	200	added ('OK')	image/png	etag:CMnz1p7ByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499742106905-XNO10TSCPG0ILOLSKI7U/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-zPPgdn4jUwVcJE1ZvWEtT5uBSRWt4vQZAgTJucoTqqXjS3CfNDSuuf31e0tVFUQAah1E2d0qOFNma4CJuw0VgyloEfPuSsyFRoaaKT76QvevUbj177dmcMs1F0H-0/image-asset.png	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499742106905-XNO10TSCPG0ILOLSKI7U/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-z/image-asset.png	(from https://www.ilarialiprandi.com/portfolio)
23:40:12	705430/705430	---M-Z	200	added ('OK')	text/javascript	etag:%2292a8ad3839d0656b8855b49da98db03d%22	http://assets/universal/scripts-compressed/common-vendors-f7bdb9a3fab235e6129e5-min.en-US.js	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/scripts-compressed/common-vendors-f7bdb9a3fab235e6129e5-min.en-US.js	(from https://www.ilarialiprandi.com/portfolio)
23:40:14	53282/53282	---M-Z	200	added ('OK')	text/html	etag:W/%224dfc279e39eac4b4b11f6f679bb94352--gzip%22	https://www.ilarialiprandi.com/ricette-donnamoderna	C:/My%20Web%20Sites/Sikemi_portfolio/www.ilarialiprandi.com/ricette-donnamoderna.html	(from https://www.ilarialiprandi.com/portfolio)
23:40:21	1011295/1011295	---M-Z	200	added ('OK')	text/javascript	etag:%226b21650d7b69b06092dad33880e475d0%22	http://assets/universal/scripts-compressed/common-53224d44887215cfc4ffd-min.en-US.js	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/scripts-compressed/common-53224d44887215cfc4ffd-min.en-US.js	(from https://www.ilarialiprandi.com/portfolio)
23:40:21	33188/33188	---M--	200	added ('OK')	image/jpeg	etag:CIHw2pfsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499740983632-FLFS383X2B3BGMK0ATKH/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-zPPgdn4jUwVcJE1ZvWEtT5uBSRWt4vQZAgTJucoTqqXjS3CfNDSuuf31e0tVH33scGBZjC30S7EYewNF5iKKwhonf2ThqWWOBkLKnojuqYeU1KwPvsAK7Tx5ND4WE/Gain-Support-Image+(2).jpg	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499740983632-FLFS383X2B3BGMK0ATKH/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-z/Gain-Support-Image+(2).jpg	(from https://www.ilarialiprandi.com/portfolio)
23:40:22	101080/101080	---M--	200	added ('OK')	image/jpeg	etag:CJ+LrZ3ByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499741520650-A0K4H9DPE3NW6S9I4VHN/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-zPPgdn4jUwVcJE1ZvWEtT5uBSRWt4vQZAgTJucoTqqXjS3CfNDSuuf31e0tVH33scGBZjC30S7EYewNF5iKKwhonf2ThqWWOBkLKnojuqYeU1KwPvsAK7Tx5ND4WE/image-asset.jpeg	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499741520650-A0K4H9DPE3NW6S9I4VHN/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-z/image-asset.jpg	(from https://www.ilarialiprandi.com/portfolio)
23:40:22	97076/97076	---M--	200	added ('OK')	image/jpeg	etag:COfDhpbsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499741024862-U6EM5HFKT78MLBRZH7BU/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-zPPgdn4jUwVcJE1ZvWEtT5uBSRWt4vQZAgTJucoTqqXjS3CfNDSuuf31e0tVH33scGBZjC30S7EYewNF5iKKwhonf2ThqWWOBkLKnojuqYeU1KwPvsAK7Tx5ND4WE/Crostata-ai-frutti-di-bosco-senza-cottura-725x545+(2).jpg	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1499741024862-U6EM5HFKT78MLBRZH7BU/ke17ZwdGBToddI8pDm48kLxnK526YWAH1qleWz-y7AFZw-z/Crostata-ai-frutti-di-bosco-senza-cottura-725x545+(2).35	(from https://www.ilarialiprandi.com/portfolio)
23:40:23	44809/44809	---M-Z	200	added ('OK')	text/html	etag:W/%22f9c64b8ed1567e96c861f723072de319%22	https://www.ilarialiprandi.com/sky-italia-help-and-support	C:/My%20Web%20Sites/Sikemi_portfolio/www.ilarialiprandi.com/sky-italia-help-and-support.html	(from https://www.ilarialiprandi.com/portfolio)
